Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water,calorie_level,protein_level,fiber_level,prot_ratio,carb_ratio,fat_ratio,fiber_per_100kcal,sugar_per_100kcal,density_kcal_100g,satiety_index,balance_score
chimichanga with beef cheese,Snack,443.0,20.1,39.3,23.4,11.2,0.0,0.0,1.0,96.4,Élevé,Élevé,,0.18148984198645599,0.3548532731376975,0.4753950338600451,0.0,0.0,4.43,4.589318600368324,0.7181784913224112
egg cheese sandwich,Meal,340.0,15.6,25.9,19.4,6.6,0.0,0.0,0.8,82.2,Élevé,Élevé,,0.18352941176470589,0.30470588235294116,0.5135294117647059,0.0,0.0,3.4,4.4795454545454545,0.719615758969348
biscuit with egg bacon,Breakfast,458.0,17.0,28.6,31.1,8.0,0.8,3.3,1.3,70.0,Élevé,Élevé,Faible,0.14847161572052403,0.2497816593886463,0.6111353711790394,0.17467248908296945,0.7205240174672488,4.58,3.6111111111111116,0.715485578646125
pupusas con queso,Breakfast,300.0,13.7,26.2,15.5,7.6,3.4,1.4,0.5,58.9,Moyen,Moyen,Moyen,0.18266666666666664,0.34933333333333333,0.465,1.1333333333333333,0.4666666666666666,3.0,4.736249999999999,0.7233931511418947
apple croissant,Snack,145.0,4.2,21.1,5.0,2.8,1.4,0.0,0.2,26.0,Moyen,Faible,Faible,0.11586206896551725,0.5820689655172414,0.3103448275862069,0.9655172413793103,0.0,1.45,2.7020408163265306,0.7099285473891639
refried red beans,Breakfast,336.0,11.7,36.0,16.1,2.2,11.0,0.0,0.9,164.8,Élevé,Moyen,Élevé,0.1392857142857143,0.42857142857142855,0.43125,3.2738095238095237,0.0,3.36,6.591743119266057,0.7245000030744997
tostada with guacamole,Meal,180.0,6.2,16.0,11.6,4.9,0.0,0.0,0.4,94.6,Moyen,Moyen,,0.13777777777777778,0.35555555555555557,0.58,0.0,0.0,1.8,3.903571428571429,0.7088769006173082
chicken sandwich,Meal,468.0,30.4,39.1,20.9,4.0,2.6,6.8,1.4,91.5,Élevé,Élevé,Moyen,0.2598290598290598,0.3341880341880342,0.40192307692307694,0.5555555555555556,1.452991452991453,4.68,6.164612676056338,0.7320199839067018
fried rice,Snack,228.0,6.5,43.4,3.2,0.7,1.5,0.6,0.6,85.4,Moyen,Moyen,Faible,0.11403508771929824,0.7614035087719297,0.12631578947368421,0.6578947368421053,0.2631578947368421,2.28,3.594512195121952,0.7064669411853323
pupusas del cerdo,Snack,283.0,14.0,28.1,12.7,3.9,3.2,1.8,0.5,64.8,Moyen,Moyen,Moyen,0.1978798586572438,0.3971731448763251,0.403886925795053,1.1307420494699647,0.6360424028268551,2.83,5.028720626631855,0.7247678590189266
turkey pot pie,Breakfast,699.0,25.8,70.3,34.9,11.4,4.4,0.0,1.4,260.8,Élevé,Élevé,Moyen,0.14763948497854076,0.4022889842632332,0.44935622317596563,0.6294706723891274,0.0,6.99,5.30162703379224,0.7158638827125764
cheese croissant,Meal,331.0,7.4,37.6,16.7,8.5,2.1,9.1,0.3,16.8,Élevé,Moyen,Moyen,0.08942598187311179,0.454380664652568,0.4540785498489425,0.6344410876132931,2.7492447129909365,3.31,1.6682134570765659,0.7064035809085498
chimichanga with beef,Meal,425.0,19.6,42.8,19.7,8.5,0.0,0.0,0.9,88.2,Élevé,Élevé,,0.18447058823529414,0.4028235294117647,0.41717647058823526,0.0,0.0,4.25,4.573333333333333,0.7183559600940783
french toast with butter,Breakfast,178.0,5.2,18.0,9.4,3.9,0.0,0.0,0.3,34.2,Moyen,Moyen,,0.11685393258426967,0.4044943820224719,0.47528089887640457,0.0,0.0,1.78,2.4856115107913666,0.7092310582302016
egg cheese sandwich,Snack,347.0,19.2,30.9,16.3,7.4,0.0,0.0,1.0,73.1,Élevé,Élevé,,0.2213256484149856,0.3561959654178674,0.42276657060518735,0.0,0.0,3.47,5.112975391498881,0.7243459942832409
english muffin with butter,Meal,189.0,4.9,30.4,5.8,2.4,0.0,0.0,0.4,20.6,Moyen,Faible,,0.10370370370370371,0.6433862433862434,0.27619047619047615,0.0,0.0,1.89,2.051903114186852,0.7029677405837323
savoury noodle one pan dinner tandaco,Lunch,172.0,0.0,5.5,1.2,0.5,0.0,0.0,0.0,0.0,Moyen,,,0.0,0.12790697674418605,0.0627906976744186,0.0,0.0,1.72,0.0,0.7375341726773235
ham cheese sandwich,Lunch,352.0,20.7,33.3,15.5,6.4,0.0,0.0,0.8,74.2,Élevé,Élevé,,0.23522727272727273,0.37840909090909086,0.3963068181818182,0.0,0.0,3.52,5.400442477876107,0.7255226891209805
sweet gefilte fish,Snack,35.0,3.8,3.1,0.7,0.2,0.0,0.0,0.2,33.7,Faible,Faible,,0.4342857142857143,0.3542857142857143,0.18,0.0,0.0,0.35,4.062962962962963,0.7559257139372709
poached egg,Breakfast,72.0,6.3,0.4,4.7,1.6,0.0,0.2,0.1,37.9,Faible,Moyen,,0.35,0.022222222222222223,0.5875,0.0,0.2777777777777778,0.72,4.729651162790698,0.7487028813699149
tostada with beef cheese,Breakfast,315.0,19.0,22.8,16.3,10.4,0.0,0.0,0.9,101.1,Élevé,Élevé,,0.24126984126984127,0.2895238095238095,0.46571428571428575,0.0,0.0,3.15,5.796385542168674,0.7281945803060186
tostada with beef cheese,Breakfast,223.0,9.6,26.5,9.9,5.4,0.0,0.0,0.5,95.4,Moyen,Moyen,,0.17219730941704034,0.47533632286995514,0.3995515695067265,0.0,0.0,2.23,4.448916408668731,0.7135260187272741
pork tamale,Snack,247.0,10.4,22.4,12.8,3.8,3.4,0.7,0.7,93.8,Moyen,Moyen,Moyen,0.16842105263157894,0.36275303643724693,0.46639676113360323,1.3765182186234817,0.28340080971659914,2.47,5.072046109510087,0.7221691849118845
nachos with cheese,Snack,274.0,3.5,27.9,17.2,1.7,2.6,1.7,0.3,29.9,Moyen,Faible,Moyen,0.051094890510948905,0.40729927007299266,0.564963503649635,0.948905109489051,0.6204379562043795,2.74,1.7553475935828877,0.7020648686231663
pulled pork in barbecue sauce,Snack,418.0,32.8,46.7,11.0,3.5,3.0,37.8,1.7,151.9,Élevé,Élevé,Moyen,0.31387559808612436,0.44688995215311006,0.23684210526315788,0.7177033492822967,9.043062200956937,4.18,6.072393822393822,0.7367733274290515
baked potato with cheese sauce bacon,Meal,474.0,14.6,46.5,28.7,10.6,0.0,0.0,0.4,194.6,Élevé,Moyen,,0.12320675105485232,0.3924050632911392,0.5449367088607595,0.0,0.0,4.74,4.238675958188153,0.7070113635780606
baked beans,Meal,310.0,11.1,43.3,10.3,3.9,11.0,0.0,0.8,130.3,Élevé,Moyen,Élevé,0.1432258064516129,0.5587096774193548,0.29903225806451617,3.5483870967741935,0.0,3.1,6.442682926829269,0.7243483701109895
arroz con frijoles,Meal,220.0,6.8,35.6,5.6,1.1,5.0,1.3,0.6,95.6,Moyen,Moyen,Moyen,0.12363636363636363,0.6472727272727273,0.2290909090909091,2.2727272727272725,0.5909090909090908,2.2,4.746875,0.7154713240710456
taco with beef cheese lettuce,Breakfast,156.0,6.1,13.7,8.8,3.0,2.7,0.6,0.3,39.3,Moyen,Moyen,Moyen,0.1564102564102564,0.35128205128205126,0.5076923076923077,1.7307692307692308,0.3846153846153846,1.56,3.923828125,0.7210491357876854
burrito with beans cheese beef,Breakfast,165.0,7.3,19.8,6.6,3.6,0.0,0.0,0.5,65.9,Moyen,Moyen,,0.17696969696969697,0.48000000000000004,0.36,0.0,0.0,1.65,3.99811320754717,0.7156765527516376
egg mix,Snack,30.0,2.4,0.098,2.2,0.8,0.0,0.091,0.012,0.1,Faible,Faible,,0.32,0.013066666666666667,0.66,0.0,0.30333333333333334,0.3,1.829,0.7428921216968983
falafel,Lunch,57.0,2.3,5.4,3.0,0.4,0.0,0.0,0.081,5.9,Faible,Faible,,0.1614035087719298,0.37894736842105264,0.47368421052631576,0.0,0.0,0.57,1.6528662420382165,0.7149298219813407
taco salad with chili con carne,Snack,193.0,11.6,17.7,8.8,4.0,0.0,0.0,0.6,133.6,Moyen,Moyen,,0.24041450777202072,0.36683937823834195,0.41036269430051814,0.0,0.0,1.93,6.238907849829353,0.726007446326861
wonton wrappers,Lunch,93.0,3.1,18.5,0.5,0.022,0.6,0.0,0.2,9.2,Faible,Faible,Faible,0.13333333333333333,0.7956989247311828,0.04838709677419355,0.6451612903225806,0.0,0.93,2.093264248704663,0.710003597329992
hushpuppies,Meal,512.0,11.7,69.9,20.5,3.2,4.3,3.1,1.0,44.1,Élevé,Moyen,Moyen,0.09140625,0.54609375,0.3603515625,0.83984375,0.60546875,5.12,2.68218954248366,0.7068470001945901
chicken pot pie,Lunch,598.0,14.6,57.3,34.6,12.6,3.0,7.2,1.2,191.6,Élevé,Moyen,Moyen,0.09765886287625418,0.3832775919732441,0.5207357859531773,0.5016722408026756,1.2040133779264213,5.98,3.4985673352435525,0.7081617666649963
burrito with beans cheese beef,Breakfast,379.0,13.6,57.8,11.2,4.3,7.8,3.2,1.0,98.4,Élevé,Moyen,Élevé,0.14353562005277046,0.6100263852242743,0.26596306068601583,2.058047493403694,0.8443271767810027,3.79,4.968684759916493,0.7168586176408578
vegetarian fillets,Snack,247.0,19.6,7.7,15.3,2.4,5.2,0.7,0.4,38.3,Moyen,Élevé,Élevé,0.3174089068825911,0.12469635627530365,0.5574898785425102,2.1052631578947367,0.28340080971659914,2.47,7.338616714697406,0.748843426410134
biscuit with sausage,Lunch,505.0,18.0,34.1,33.6,10.4,0.3,1.5,1.1,72.1,Élevé,Élevé,Faible,0.14257425742574256,0.2700990099009901,0.5988118811881189,0.0594059405940594,0.297029702970297,5.05,3.5363636363636366,0.7139562050297018
chicken chow mein,Snack,513.0,40.8,50.1,16.9,3.0,6.0,10.5,1.9,489.3,Élevé,Élevé,Élevé,0.3181286549707602,0.3906432748538012,0.2964912280701754,1.1695906432748537,2.046783625730994,5.13,10.915986949429037,0.7412189298315464
fruit burrito,Breakfast,231.0,2.5,35.0,9.5,4.6,0.0,0.0,0.2,26.4,Moyen,Faible,,0.04329004329004329,0.6060606060606061,0.37012987012987014,0.0,0.0,2.31,1.1540785498489428,0.6951470465680033
arroz con leche,Meal,369.0,8.1,63.0,9.3,4.8,1.3,38.6,0.3,170.5,Élevé,Moyen,Faible,0.08780487804878048,0.6829268292682927,0.22682926829268293,0.3523035230352304,10.460704607046072,3.69,1.2974413646055436,0.7002194551252411
gelatin dessert,Meal,167.0,3.3,38.3,0.0,0.0,0.0,36.4,0.2,227.9,Moyen,Faible,,0.07904191616766466,0.9173652694610778,0.0,0.0,21.79640718562874,1.67,1.413857677902622,0.6918033398143398
chocolate milk dessert,Breakfast,229.0,5.9,51.6,1.4,0.8,0.0,51.6,0.1,76.7,Moyen,Moyen,,0.10305676855895197,0.9013100436681223,0.055021834061135366,0.0,22.53275109170306,2.29,-1.7462006079027352,0.6919766899306125
chocolate mousse,Lunch,338.0,6.2,24.1,24.0,13.7,0.9,22.2,0.081,94.4,Élevé,Moyen,Faible,0.07337278106508877,0.285207100591716,0.6390532544378699,0.26627218934911245,6.568047337278107,3.38,1.1369863013698633,0.7039344110906265
dulce de leche,Meal,60.0,1.3,10.5,1.4,0.9,0.0,9.5,0.036,5.5,Faible,Faible,,0.08666666666666667,0.7,0.21,0.0,15.833333333333334,0.6,-0.7968749999999999,0.6971633768665415
apple crisp,Lunch,454.0,4.9,87.0,9.7,1.9,3.9,55.5,1.0,177.4,Élevé,Faible,Moyen,0.043171806167400885,0.7665198237885462,0.19229074889867842,0.8590308370044053,12.224669603524228,4.54,0.04332129963898953,0.6941432861213498
spinach spaghetti cooked,Snack,182.0,6.4,36.6,0.9,0.1,0.0,0.0,0.061,95.4,Moyen,Moyen,,0.14065934065934066,0.8043956043956044,0.04450549450549451,0.0,0.0,1.82,3.9609929078014185,0.7078284173724844
corn pasta cooked,Lunch,176.0,3.7,39.1,1.0,0.1,6.7,0.0,0.0,95.6,Moyen,Faible,Élevé,0.08409090909090909,0.8886363636363637,0.05113636363636364,3.806818181818182,0.0,1.76,5.0144927536231885,0.7116407113866007
spaghetti with meat sauce,Snack,255.0,14.3,43.1,2.9,1.0,5.1,7.4,0.7,220.2,Moyen,Moyen,Élevé,0.2243137254901961,0.6760784313725491,0.10235294117647058,2.0,2.901960784313726,2.55,7.653521126760564,0.7274782268901836
pasta with meatballs in tomato sauce,Snack,273.0,10.6,28.3,13.0,5.0,6.9,7.2,0.7,199.5,Moyen,Moyen,Élevé,0.15531135531135531,0.4146520146520147,0.42857142857142855,2.527472527472528,2.6373626373626373,2.73,6.4168900804289555,0.7234246056392395
cheese tortellini,Snack,332.0,14.6,50.8,7.8,3.9,2.1,1.0,0.4,32.9,Élevé,Moyen,Moyen,0.17590361445783131,0.6120481927710844,0.21144578313253012,0.6325301204819278,0.30120481927710846,3.32,4.079861111111111,0.7170853480387108
pasta with sliced franks in tomato sauce,Snack,227.0,11.0,32.0,6.0,2.5,4.0,8.0,0.7,197.1,Moyen,Moyen,Moyen,0.19383259911894274,0.5638766519823789,0.23788546255506607,1.7621145374449338,3.5242290748898677,2.27,6.6223241590214075,0.7239220000860542
lasagna,Lunch,166.0,9.0,18.9,6.1,2.9,2.1,3.8,0.5,87.2,Moyen,Moyen,Moyen,0.21686746987951808,0.4554216867469879,0.33072289156626505,1.2650602409638556,2.289156626506024,1.66,5.2255639097744355,0.7265767662980944
macaroni cheese,Lunch,310.0,12.6,43.7,9.4,3.1,2.3,3.0,0.9,120.2,Élevé,Moyen,Moyen,0.1625806451612903,0.5638709677419356,0.27290322580645165,0.7419354838709676,0.9677419354838709,3.1,4.7682926829268295,0.7160795154561961
vegetable lasagna,Meal,316.0,15.6,32.2,13.7,5.5,4.3,5.8,1.0,161.7,Élevé,Élevé,Moyen,0.19746835443037974,0.4075949367088608,0.3901898734177215,1.360759493670886,1.8354430379746833,3.16,6.102163461538462,0.7253405345749451
spinach egg noodles cooked,Lunch,211.0,8.1,38.8,2.5,0.6,3.7,1.1,0.068,109.6,Moyen,Moyen,Moyen,0.15355450236966825,0.7355450236966824,0.1066350710900474,1.7535545023696684,0.5213270142180095,2.11,5.212218649517685,0.7167942535083909
cheese lasagna,Snack,316.0,15.9,33.6,13.0,5.1,4.1,10.3,0.7,176.9,Élevé,Élevé,Moyen,0.20126582278481014,0.4253164556962025,0.370253164556962,1.2974683544303796,3.259493670886076,3.16,5.993990384615384,0.7249604179238844
pasta with tomato sauce,Breakfast,176.0,5.6,35.1,1.8,0.4,2.3,10.1,1.0,207.0,Moyen,Moyen,Moyen,0.12727272727272726,0.7977272727272727,0.09204545454545454,1.3068181818181817,5.738636363636363,1.76,5.347826086956522,0.7081702169530059
spinach pasta cooked,Breakfast,37.0,1.4,7.1,0.3,0.078,0.0,0.0,0.004,19.4,Faible,Faible,,0.15135135135135133,0.7675675675675675,0.07297297297297296,0.0,0.0,0.37,1.72992700729927,0.7096827450031102
vegetable chicken soup,Breakfast,166.0,12.3,21.1,4.8,1.4,1.0,3.4,0.075,201.0,Moyen,Moyen,Faible,0.29638554216867474,0.5084337349397591,0.26024096385542167,0.6024096385542169,2.0481927710843375,1.66,8.319548872180452,0.7314263960656626
bean ham soup,Meal,198.0,10.3,33.5,2.5,0.6,9.8,7.8,0.5,195.8,Moyen,Moyen,Élevé,0.2080808080808081,0.6767676767676768,0.11363636363636363,4.94949494949495,3.9393939393939394,1.98,8.587248322147651,0.736447244123245
cream of chicken soup,Breakfast,227.0,6.0,18.0,14.5,4.3,0.0,1.4,1.8,208.5,Moyen,Moyen,,0.10572687224669604,0.31718061674008813,0.5748898678414097,0.0,0.6167400881057268,2.27,4.894495412844036,0.7085654156445205
tomato soup canned,Lunch,139.0,6.3,22.6,3.3,1.8,1.5,16.5,0.5,216.7,Moyen,Moyen,Faible,0.18129496402877698,0.6503597122302158,0.21366906474820144,1.0791366906474822,11.870503597122303,1.39,5.600418410041843,0.7137614936477129
egg drop soup,Lunch,65.0,2.8,10.3,1.5,0.4,1.0,0.2,0.9,223.8,Faible,Faible,Faible,0.1723076923076923,0.6338461538461538,0.2076923076923077,1.5384615384615383,0.3076923076923077,0.65,8.927272727272728,0.7190340820515394
scotch broth,Snack,197.0,12.1,23.0,6.4,2.7,3.0,0.0,2.1,249.7,Moyen,Moyen,Moyen,0.24568527918781724,0.467005076142132,0.2923857868020305,1.5228426395939088,0.0,1.97,9.085858585858587,0.7319471910502904
cream of onion soup,Snack,268.0,6.7,31.7,12.8,3.6,1.2,11.1,1.9,247.1,Moyen,Moyen,Faible,0.1,0.47313432835820896,0.4298507462686567,0.4477611940298507,4.141791044776119,2.68,4.533967391304349,0.7063180440041829
chicken broth dry,Meal,10.0,0.7,1.1,0.2,0.055,0.0,0.0,1.2,0.1,Faible,Faible,,0.27999999999999997,0.44000000000000006,0.18,0.0,0.0,0.1,0.6409090909090909,0.7366486005645805
vegetable soup with beef broth,Snack,162.0,6.0,26.3,3.8,0.9,3.2,4.0,1.3,204.8,Moyen,Moyen,Moyen,0.14814814814814814,0.6493827160493827,0.21111111111111108,1.9753086419753085,2.4691358024691357,1.62,6.717557251908398,0.7168278985572225
chili with beans canned,Snack,287.0,14.6,30.5,14.1,6.0,11.3,3.0,1.3,193.3,Moyen,Moyen,Élevé,0.20348432055749127,0.4250871080139373,0.44216027874564456,3.937282229965157,1.0452961672473868,2.87,8.373385012919897,0.7321837333042946
beef noodle soup,Snack,168.0,9.6,17.9,6.2,2.3,1.5,5.2,1.6,211.1,Moyen,Moyen,Faible,0.22857142857142856,0.4261904761904762,0.3321428571428572,0.8928571428571429,3.0952380952380953,1.68,7.386194029850747,0.7277858746721173
consomme dry,Lunch,17.0,2.2,1.9,0.2,0.0,0.0,1.1,0.8,235.9,Faible,Faible,,0.5176470588235295,0.44705882352941173,0.10588235294117647,0.0,6.470588235294118,0.17,11.67948717948718,0.7595895681500394
chicken mushroom soup,Lunch,126.0,2.0,15.1,6.1,1.6,4.0,1.0,0.8,101.3,Moyen,Faible,Moyen,0.06349206349206349,0.4793650793650793,0.4357142857142857,3.1746031746031744,0.7936507936507936,1.26,4.409292035398231,0.7136637259076648
beef vegetable soup,Meal,120.0,8.0,15.4,2.9,1.0,3.0,3.1,0.8,220.6,Moyen,Moyen,Moyen,0.26666666666666666,0.5133333333333333,0.21749999999999997,2.5,2.5833333333333335,1.2,9.318181818181817,0.7377773583078362
split pea soup with ham bacon,Snack,189.0,11.6,28.6,3.1,0.9,4.1,0.0,1.0,88.3,Moyen,Moyen,Moyen,0.2455026455026455,0.6052910052910053,0.14761904761904762,2.1693121693121693,0.0,1.89,6.676470588235294,0.7329732923331711
cream of mushroom soup,Meal,199.0,3.4,17.1,13.4,2.4,1.8,1.0,1.7,213.4,Moyen,Faible,Faible,0.06834170854271357,0.34371859296482415,0.6060301507537689,0.9045226130653267,0.5025125628140703,1.99,5.08695652173913,0.7054308022639534
green pea soup,Meal,320.0,16.7,51.7,5.7,2.7,10.0,16.7,1.7,175.5,Élevé,Élevé,Élevé,0.20875,0.64625,0.16031250000000002,3.125,5.218749999999999,3.2,6.777380952380953,0.7287499585262794
chicken broth soup,Meal,78.0,11.1,1.9,2.6,0.8,0.0,0.9,1.6,231.7,Faible,Moyen,,0.5692307692307692,0.09743589743589744,0.30000000000000004,0.0,1.1538461538461537,0.78,12.592696629213485,0.7779784994714817
chicken mushroom chowder soup,Breakfast,431.0,16.2,38.3,23.7,6.2,7.5,0.0,1.8,453.8,Élevé,Élevé,Élevé,0.15034802784222737,0.3554524361948956,0.49489559164733177,1.7401392111368912,0.0,4.31,8.453860640301318,0.7210287241177872
chicken dumplings soup,Breakfast,235.0,13.6,14.7,13.4,3.2,1.2,1.4,1.8,249.8,Moyen,Moyen,Faible,0.23148936170212767,0.2502127659574468,0.5131914893617021,0.5106382978723404,0.5957446808510638,2.35,7.949253731343283,0.7292099465648673
chicken vegetable soup,Lunch,148.0,7.1,17.0,5.6,1.7,1.7,3.0,1.7,207.0,Moyen,Moyen,Faible,0.19189189189189187,0.4594594594594595,0.3405405405405405,1.1486486486486487,2.027027027027027,1.48,7.221774193548389,0.7232036625906046
turkey vegetable soup,Snack,72.0,3.1,8.6,3.0,0.9,0.5,2.6,0.9,223.9,Faible,Faible,Faible,0.17222222222222222,0.47777777777777775,0.375,0.6944444444444444,3.611111111111111,0.72,8.090116279069768,0.7163664567124954
wonton soup,Snack,71.0,4.6,11.7,0.6,0.1,0.4,0.8,0.9,203.3,Faible,Faible,Faible,0.2591549295774648,0.6591549295774648,0.07605633802816901,0.5633802816901409,1.1267605633802817,0.71,8.681286549707602,0.7279664947658049
beef stock,Snack,31.0,4.7,2.9,0.2,0.003,0.0,1.3,0.5,230.1,Faible,Faible,,0.6064516129032258,0.3741935483870968,0.05806451612903226,0.0,4.193548387096774,0.31,12.072519083969466,0.7752146046275153
mushroom barley soup,Meal,186.0,4.6,29.3,5.5,1.1,0.0,0.0,1.7,258.9,Moyen,Faible,,0.0989247311827957,0.6301075268817204,0.2661290322580645,0.0,0.0,1.86,6.134615384615384,0.703902946836924
gazpacho soup,Lunch,70.0,10.7,6.6,0.4,0.008,0.7,2.2,1.1,346.0,Faible,Moyen,Faible,0.6114285714285714,0.3771428571428571,0.05142857142857143,1.0,3.1428571428571432,0.7,16.411764705882355,0.7799125765998799
beef mushroom soup,Snack,186.0,14.0,15.9,7.3,3.7,0.6,0.0,2.2,260.8,Moyen,Moyen,Faible,0.3010752688172043,0.3419354838709677,0.35322580645161294,0.3225806451612903,0.0,1.86,9.622377622377622,0.7371817204725333
chicken rice soup,Meal,127.0,12.3,13.0,3.2,1.0,1.0,1.4,0.9,208.3,Moyen,Moyen,Faible,0.38740157480314963,0.4094488188976378,0.22677165354330708,0.7874015748031495,1.1023622047244093,1.27,10.174008810572687,0.7485536324631408
pepperpot soup,Breakfast,100.0,6.2,9.1,4.5,2.0,0.5,0.0,0.9,219.8,Faible,Moyen,Faible,0.248,0.364,0.405,0.5,0.0,1.0,8.795000000000002,0.7290582371740837
vegetable soup,Meal,149.0,4.3,24.6,4.0,0.6,1.3,7.9,1.3,214.0,Moyen,Faible,Faible,0.11543624161073825,0.6604026845637584,0.24161073825503357,0.8724832214765101,5.302013422818792,1.49,5.489959839357429,0.7066871363236932
chili beef soup,Snack,308.0,13.4,49.6,6.7,3.3,6.6,13.4,2.1,186.4,Élevé,Moyen,Élevé,0.17402597402597403,0.6441558441558441,0.1957792207792208,2.142857142857143,4.350649350649351,3.08,5.877450980392157,0.720421705371901
chicken soup,Breakfast,174.0,12.4,16.9,6.5,1.9,1.5,2.1,0.9,206.1,Moyen,Moyen,Faible,0.2850574712643678,0.38850574712643676,0.33620689655172414,0.8620689655172414,1.206896551724138,1.74,8.494525547445255,0.7354030747789191
bean with frankfurters soup,Lunch,188.0,10.0,22.0,7.0,2.1,0.0,0.0,1.1,207.6,Moyen,Moyen,,0.2127659574468085,0.46808510638297873,0.3351063829787234,0.0,0.0,1.88,7.07638888888889,0.7209121497786375
pea soup,Lunch,161.0,8.3,25.6,2.8,1.4,4.9,8.3,0.015,219.0,Moyen,Moyen,Moyen,0.20621118012422363,0.6360248447204969,0.15652173913043477,3.0434782608695654,5.15527950310559,1.61,7.923371647509578,0.7290736347366426
turkey soup,Snack,135.0,10.2,14.1,4.4,1.2,0.0,0.0,0.9,203.8,Moyen,Moyen,,0.3022222222222222,0.41777777777777775,0.29333333333333333,0.0,0.0,1.35,8.676595744680851,0.7342633011826063
stockpot soup,Snack,201.0,9.8,23.1,7.8,1.7,0.0,0.0,2.1,211.3,Moyen,Moyen,,0.19502487562189055,0.45970149253731346,0.3492537313432836,0.0,0.0,2.01,6.765780730897011,0.7191377567007479
hot sour soup,Snack,91.0,6.0,10.1,2.8,0.5,1.2,1.0,0.9,211.2,Faible,Moyen,Faible,0.26373626373626374,0.44395604395604393,0.27692307692307694,1.3186813186813187,1.0989010989010988,0.91,9.01570680628272,0.7347613307238976
cheese soup,Meal,203.0,2.0,28.0,9.7,6.1,5.5,9.3,1.7,202.6,Moyen,Faible,Élevé,0.03940886699507389,0.5517241379310345,0.4300492610837438,2.7093596059113305,4.581280788177341,2.03,4.534653465346536,0.7044243977244956
cream of potato soup,Breakfast,186.0,3.8,32.2,4.7,2.4,3.3,3.6,1.5,215.2,Moyen,Faible,Moyen,0.08172043010752687,0.6924731182795699,0.2274193548387097,1.7741935483870965,1.9354838709677418,1.86,5.636363636363635,0.7066647278033805
bean with bacon soup,Breakfast,106.0,5.5,16.4,2.1,1.0,9.0,0.6,0.9,237.8,Moyen,Moyen,Élevé,0.20754716981132076,0.6188679245283019,0.17830188679245285,8.49056603773585,0.5660377358490566,1.06,11.849514563106796,0.7512304307487254
fish stock,Meal,40.0,5.3,0.0,1.9,0.5,0.0,0.0,0.4,225.9,Faible,Moyen,,0.53,0.0,0.42749999999999994,0.0,0.0,0.4,11.853571428571431,0.7744726336216018
split pea soup with ham,Lunch,381.0,20.7,56.2,8.9,3.5,4.6,0.0,1.7,177.3,Élevé,Élevé,Moyen,0.2173228346456693,0.5900262467191602,0.21023622047244098,1.2073490813648293,0.0,3.81,6.91164241164241,0.7245396510585624
beef broth soup,Snack,17.0,2.7,0.01,0.5,0.3,0.0,0.0,0.9,234.1,Faible,Faible,,0.6352941176470589,0.0023529411764705885,0.2647058823529412,0.0,0.0,0.17,12.311965811965814,0.7920617109970847
lentil soup with ham,Lunch,139.0,9.3,20.2,2.8,1.1,0.0,0.0,1.3,212.7,Moyen,Moyen,,0.26762589928057556,0.581294964028777,0.18129496402877698,0.0,0.0,1.39,8.34100418410042,0.7264479523339586
