Food Category,Meal Type,Calories,Protein,Carbs,Fat,Saturated Fat,Fiber,Sugar,Sodium,Water
turkey patty fried,Breakfast,79.0,3.9,4.4,5.0,1.3,0.1,0.053,0.2,13.9
hotcakes with syrup mcdonalds,Snack,601.0,9.0,101.8,17.8,1.8,2.0,45.5,0.6,89.7
crispy chicken wing kentucky fried chicken,Lunch,163.0,20.4,0.0,9.1,2.5,0.0,0.0,0.5,59.8
corn dog,Breakfast,195.0,6.7,21.0,9.4,2.7,0.8,5.9,0.5,39.2
chicken box mcdonalds,Breakfast,70.0,0.2,5.5,4.0,0.8,0.0,0.5,0.0,0.0
potato wedges kentucky fried chicken,Snack,379.0,5.4,45.0,19.8,4.0,4.2,0.0,1.0,59.2
scrambled eggs mcdonalds,Lunch,98.0,7.7,0.9,7.5,2.1,0.0,0.1,0.04,34.1
egg mcmuffin mcdonalds,Lunch,287.0,17.2,27.3,12.2,4.5,1.4,2.7,0.8,66.3
nachos taco bell,Snack,362.0,5.1,36.0,21.9,4.7,3.8,0.0,0.5,33.9
biscuit large mcdonalds,Breakfast,310.0,5.5,39.4,14.4,8.3,1.8,2.7,0.9,27.6
crispy chicken drumstick kentucky fried chicken,Meal,129.0,9.5,6.4,7.2,1.4,0.7,0.0,0.4,22.5
hotcakes mcdonalds,Snack,113.0,3.0,19.0,2.9,0.6,0.7,4.4,0.2,23.9
chicken crispy wings kentucky fried chicken,Meal,375.0,29.7,11.9,23.2,5.0,0.0,0.0,0.8,72.0
hotcakes sausage mcdonalds,Meal,776.0,15.5,102.4,34.9,7.3,2.1,45.7,0.9,107.4
chicken mcnuggets mcdonalds,Lunch,48.0,2.5,2.4,3.2,0.5,0.0,0.025,0.009,7.5
chips chipotle,Breakfast,151.0,0.2,2.1,7.1,0.9,0.0,2.1,0.0,0.0
biscuit mcdonalds,Breakfast,261.0,4.7,33.3,12.2,7.0,1.5,2.2,0.7,23.3
rice bowl with chicken,Meal,36.0,1.6,6.4,0.4,0.01,0.2,1.2,0.064,19.6
spaghetti with meatballs,Meal,200.0,8.7,22.9,8.2,2.9,5.4,5.8,0.6,157.6
meat ravioli canned,Breakfast,259.0,8.9,36.0,8.9,3.7,4.2,6.3,0.9,205.1
cheese ravioli canned,Snack,186.0,6.0,33.0,3.5,1.7,3.1,9.0,0.7,195.8
premium crispy chicken ranch blt sandwich mcdonalds,Breakfast,586.0,35.3,59.8,22.9,4.7,3.4,13.3,1.2,116.7
steak sandwich,Meal,459.0,30.3,52.0,14.1,3.8,0.0,0.0,0.8,104.2
cheeseburger burger king,Breakfast,380.0,19.4,31.5,19.7,9.1,3.7,6.0,0.8,59.3
cheeseburger mcdonalds,Breakfast,313.0,15.4,33.1,14.0,5.3,1.3,7.4,0.7,53.6
double cheeseburger,Lunch,643.0,37.0,41.0,36.9,15.9,2.1,9.5,0.9,107.5
double hamburger,Lunch,942.0,52.1,51.4,58.6,21.6,5.2,13.2,1.1,206.8
premium grilled chicken classic sandwich mcdonalds,Meal,366.0,28.3,44.6,8.6,1.7,2.8,10.0,0.8,114.6
big n tasty with cheese mcdonalds,Meal,573.0,27.2,39.7,36.0,10.8,3.2,9.5,1.0,140.1
premium grilled chicken classic sandwich mcdonalds,Breakfast,493.0,38.3,44.3,18.0,6.4,2.7,6.4,1.0,117.1
quarter pounder mcdonalds,Breakfast,417.0,24.1,37.9,19.8,6.9,2.7,8.8,0.7,86.1
premium grilled chicken classic sandwich mcdonalds,Breakfast,524.0,27.8,58.6,20.0,3.2,3.2,12.4,1.0,119.6
veggie burger,Meal,124.0,11.0,10.0,4.4,1.0,3.4,0.7,0.4,42.8
quarter pounder with cheese mcdonalds,Breakfast,513.0,29.0,39.7,28.3,11.2,2.8,9.8,1.2,97.3
beef sandwich steak raw,Snack,173.0,9.2,0.0,15.1,6.5,0.0,0.0,0.043,31.4
cheeseburger,Lunch,292.0,15.0,28.7,13.2,6.0,1.6,5.9,0.6,55.3
premium crispy chicken ranch blt sandwich mcdonalds,Snack,412.0,33.7,44.3,10.9,3.0,2.8,10.5,1.0,108.3
double whopper with cheese burger king,Meal,1061.0,57.7,53.9,68.1,27.9,6.4,14.4,1.5,212.6
big mac mcdonalds,Breakfast,563.0,25.9,44.0,32.8,8.3,3.5,8.7,1.0,112.3
sandwich with cold cuts,Meal,833.0,41.1,79.9,39.3,13.9,4.7,12.4,2.2,221.0
filet o fish mcdonalds,Lunch,378.0,15.1,35.4,19.6,3.8,1.9,4.9,0.6,61.3
hand breaded chicken tenders carls jr,Snack,57.0,0.0,0.2,2.9,0.6,0.0,0.0,0.0,0.0
grilled chicken sandwich wendys,Meal,370.0,0.0,0.0,8.0,42.0,0.0,0.0,0.0,0.0
sandwich with roast beef,Snack,410.0,28.6,44.3,13.0,7.1,0.0,0.0,0.8,127.4
hamburger burger king,Breakfast,258.0,14.7,26.5,10.4,3.8,2.0,5.5,0.5,45.5
big n tasty mcdonalds,Lunch,524.0,24.7,38.5,31.7,8.6,3.2,8.8,0.7,133.9
roast beef sandwich,Lunch,364.0,22.6,33.1,15.3,5.1,1.9,5.7,1.0,74.4
roast beef sandwich with cheese,Breakfast,473.0,32.2,45.4,18.0,9.0,0.0,0.0,1.6,76.6
hamburger,Snack,255.0,12.9,28.7,9.9,3.5,1.7,5.8,0.5,43.5
premium fish sandwich burger king,Breakfast,572.0,22.6,58.7,27.4,4.3,2.0,7.8,1.3,106.6
whopper burger king,Snack,790.0,35.4,52.8,48.4,18.3,3.2,13.0,1.4,173.5
sandwich with tuna salad,Breakfast,584.0,29.7,55.4,28.0,5.3,0.0,0.0,1.3,139.0
original chicken sandwich burger king,Breakfast,569.0,24.2,52.2,29.2,5.4,4.8,6.0,1.3,89.0
double whopper burger king,Meal,942.0,52.1,51.4,58.6,21.6,5.2,13.2,1.1,206.8
premium crispy chicken ranch blt sandwich mcdonalds,Lunch,635.0,39.1,57.4,29.9,8.5,3.0,12.7,1.2,122.0
hamburger mcdonalds,Lunch,251.0,12.3,28.8,9.6,3.3,1.2,5.7,0.5,42.3
pepperoni pizza dominos,Breakfast,308.0,12.7,36.0,12.6,5.4,2.4,4.2,0.7,49.0
sausage pizza,Lunch,325.0,13.3,35.5,14.3,5.8,2.7,3.9,0.7,49.9
pepperoni pizza,Breakfast,313.0,13.0,35.5,13.2,5.7,2.6,3.6,0.8,46.4
pepperoni pizza pizza hut,Lunch,269.0,12.3,30.3,10.9,5.0,1.6,3.5,0.8,39.7
cheese pizza pizza hut,Meal,260.0,11.5,30.0,10.5,4.8,1.7,3.2,0.7,41.6
cheese pizza,Meal,285.0,12.2,35.7,10.4,4.8,2.5,3.8,0.6,46.2
cheese pizza dominos,Breakfast,278.0,11.7,35.9,9.7,4.4,2.4,4.3,0.6,48.5
meat vegetable pizza,Breakfast,332.0,15.0,34.5,14.8,6.0,3.0,5.1,0.8,68.5
sucker raw,Meal,146.0,26.6,0.0,3.7,0.7,0.0,0.0,0.0,126.7
northern pike raw,Meal,348.0,76.3,0.0,2.7,0.5,0.0,0.0,0.2,312.5
haddock cooked,Meal,135.0,30.0,0.0,0.8,0.2,0.0,0.0,0.4,119.5
burbot cooked,Lunch,104.0,22.3,0.0,0.9,0.2,0.0,0.0,0.1,66.1
pollock cooked,Lunch,356.0,75.3,0.0,3.8,0.5,0.0,0.0,0.3,217.5
rainbow smelt raw,Meal,27.0,5.0,0.0,0.7,0.1,0.0,0.0,0.019,22.3
whitefish cooked,Snack,265.0,37.7,0.0,11.6,1.8,0.0,0.0,0.1,100.2
walleye pike raw,Lunch,148.0,30.4,0.0,1.9,0.4,0.0,0.0,0.011,126.1
carp cooked,Meal,275.0,38.9,0.0,12.2,2.4,0.0,0.0,0.1,118.4
wolffish cooked,Lunch,293.0,53.4,0.0,7.3,1.1,0.0,0.0,0.3,176.7
snapper cooked,Breakfast,218.0,44.7,0.0,2.9,0.6,0.0,0.0,0.066,119.6
roe cooked,Lunch,58.0,8.1,0.5,2.3,0.5,0.0,0.0,0.055,16.6
anchovy raw,Breakfast,37.0,5.8,0.0,1.4,0.4,0.0,0.0,0.012,20.8
herring raw,Breakfast,291.0,33.0,0.0,16.6,3.8,0.0,0.0,0.2,132.6
cod raw,Meal,189.0,41.1,0.0,1.5,0.3,0.0,0.0,0.1,187.6
tilapia raw,Breakfast,111.0,23.3,0.0,2.0,0.7,0.0,0.0,0.009,90.6
whiting cooked,Breakfast,84.0,16.9,0.0,1.2,0.3,0.0,0.0,0.018,53.8
skipjack tuna cooked,Lunch,407.0,86.9,0.0,4.0,1.3,0.0,0.0,0.1,191.8
salmon cooked,Meal,733.0,78.7,0.0,44.0,8.5,0.0,0.0,0.2,230.5
chum salmon cooked,Snack,474.0,79.5,0.0,14.9,3.3,0.0,0.0,0.2,210.8
american shad cooked,Lunch,363.0,31.3,0.0,25.4,0.0,0.0,0.0,0.043,85.3
shark cooked,Breakfast,65.0,5.3,1.8,3.9,0.9,0.0,0.0,0.068,17.0
trout cooked,Meal,118.0,16.5,0.0,5.3,0.9,0.0,0.0,0.027,39.3
swordfish raw,Breakfast,196.0,26.7,0.0,9.0,2.2,0.0,0.0,0.1,99.8
rainbow trout cooked,Breakfast,119.0,16.9,0.0,5.2,1.2,0.0,0.0,0.041,48.8
fish sandwich with cheese,Meal,374.0,15.1,35.4,19.6,3.8,0.0,4.9,0.6,61.3
jellyfish dried,Breakfast,21.0,3.2,0.0,0.8,0.2,0.0,0.0,5.6,39.4
mullet raw,Breakfast,139.0,23.0,0.0,4.5,1.3,0.0,0.0,0.098,91.6
halibut cooked,Breakfast,353.0,71.7,0.0,5.1,1.1,0.0,0.0,0.3,242.1
lingcod raw,Breakfast,213.0,44.2,0.0,2.7,0.5,0.0,0.0,0.1,202.6
orange roughy cooked,Snack,30.0,6.4,0.0,0.3,0.046,0.0,0.0,0.079,19.0
cisco raw,Breakfast,77.0,15.0,0.0,1.5,0.3,0.0,0.0,0.042,62.4
florida pompano cooked,Lunch,186.0,20.8,0.0,10.7,4.0,0.0,0.0,0.05,55.4
snapper raw,Breakfast,218.0,44.7,0.0,2.9,0.6,0.0,0.0,0.1,167.6
fish sandwich,Meal,565.0,22.6,58.7,27.4,4.3,0.0,7.8,1.3,106.6
haddock raw,Meal,143.0,31.5,0.0,0.9,0.2,0.0,0.0,0.4,160.9
ocean perch raw,Breakfast,51.0,9.8,0.0,1.0,0.2,0.0,0.0,0.2,50.4
cuttlefish cooked,Lunch,45.0,9.2,0.5,0.4,0.08,0.0,0.0,0.2,17.3
cod cooked,Snack,189.0,41.1,0.0,1.5,0.3,0.0,0.0,0.1,136.7
seatrout raw,Breakfast,248.0,39.8,0.0,8.6,2.4,0.0,0.0,0.1,185.9
flounder raw,Meal,114.0,20.2,0.0,3.1,0.7,0.0,0.0,0.5,137.9
spot cooked,Lunch,79.0,11.9,0.0,3.1,0.9,0.0,0.0,0.022,34.6
walleye pike cooked,Snack,148.0,30.4,0.0,1.9,0.4,0.0,0.0,0.069,91.1
perch raw,Meal,55.0,11.6,0.0,0.6,0.1,0.0,0.0,0.037,47.5
pumpkin seed sunfish raw,Lunch,43.0,9.3,0.0,0.3,0.051,0.0,0.0,0.06,38.2
salt mackerel,Snack,415.0,25.2,0.0,34.1,9.7,0.0,0.0,6.1,58.5
mackerel cooked,Breakfast,231.0,21.0,0.0,15.7,3.7,0.0,0.0,0.064,46.9
tilapia cooked,Meal,111.0,22.8,0.0,2.3,0.8,0.0,0.0,0.011,62.3
drum raw,Lunch,236.0,34.7,0.0,9.8,2.2,0.0,0.0,0.1,153.1
atlantic croaker fried,Snack,192.0,15.8,6.6,11.0,3.0,0.3,0.0,0.3,52.0
pumpkin seed sunfish cooked,Breakfast,42.0,9.2,0.0,0.3,0.025,0.0,0.0,0.046,27.3
wolffish raw,Meal,294.0,53.6,0.0,7.3,1.1,0.0,0.0,0.3,244.5
bluefin tuna cooked,Lunch,276.0,44.9,0.0,9.4,2.4,0.0,0.0,0.02,88.6
scup cooked,Snack,68.0,12.1,0.0,1.8,0.0,0.0,0.0,0.061,34.2
herring cooked,Breakfast,290.0,32.9,0.0,16.6,3.7,0.0,0.0,0.2,91.7
bluefish raw,Snack,186.0,30.1,0.0,6.4,1.4,0.0,0.0,0.028,106.3
sheepshead cooked,Snack,234.0,48.4,0.0,3.0,0.7,0.0,0.0,0.1,128.4
bass cooked,Breakfast,91.0,15.0,0.0,2.9,0.6,0.0,0.0,0.078,42.6
spot cooked,Lunch,279.0,58.4,0.0,3.2,1.1,0.0,0.0,0.2,208.5
chinook salmon raw,Lunch,709.0,78.9,0.0,41.3,12.3,0.0,0.0,0.2,283.7
rockfish raw,Meal,172.0,35.1,0.0,2.6,0.7,0.0,0.0,0.1,151.0
tilefish raw,Meal,371.0,67.6,0.0,8.9,1.7,0.0,0.0,0.2,304.6
scup raw,Breakfast,174.0,31.3,0.0,4.5,1.1,0.0,0.0,0.082,125.1
sablefish cooked,Meal,755.0,51.9,0.0,59.3,12.4,0.0,0.0,0.2,189.8
tuna salad,Meal,383.0,32.9,19.3,19.0,3.2,0.0,0.0,0.8,129.5
coho salmon cooked,Snack,255.0,34.7,0.0,11.8,2.8,0.0,0.0,0.06,95.8
roe raw,Meal,20.0,3.1,0.2,0.9,0.2,0.0,0.0,0.052,9.5
sea bass raw,Breakfast,125.0,23.8,0.0,2.6,0.7,0.0,0.0,0.084,101.0
pink salmon cooked,Snack,349.0,56.0,0.0,12.0,2.2,0.0,0.0,0.2,161.1
sockeye salmon cooked,Meal,493.0,82.1,0.0,17.3,3.0,0.0,0.0,0.3,208.7
whitefish raw,Meal,265.0,37.8,0.0,11.6,1.8,0.0,0.0,0.1,144.1
greenland halibut cooked,Breakfast,760.0,58.6,0.0,56.4,9.9,0.0,0.0,0.3,196.8
northern pike cooked,Meal,350.0,76.5,0.0,2.7,0.5,0.0,0.0,0.2,226.2
salmon raw,Breakfast,824.0,80.9,0.0,53.1,12.1,0.0,0.0,0.2,257.0
burbot cooked,Snack,388.0,65.4,0.0,12.0,0.0,0.0,0.0,0.6,224.0
surimi,Lunch,28.0,4.3,1.9,0.3,0.059,0.0,0.0,0.042,21.6
chinook salmon cooked,Snack,711.0,79.2,0.0,41.2,9.9,0.0,0.0,0.2,202.0
mullet cooked,Breakfast,140.0,23.1,0.0,4.5,1.3,0.0,0.0,0.001,65.6
chum salmon raw,Lunch,3.0,0.6,0.0,0.1,0.08,0.0,0.0,0.029,2.1
butterfish raw,Meal,47.0,5.5,0.0,2.6,1.1,0.0,0.0,0.072,23.7
sea bass cooked,Snack,125.0,23.9,0.0,2.6,0.7,0.0,0.0,0.058,72.9
greenland halibut raw,Meal,759.0,58.6,0.0,56.5,9.9,0.0,0.0,0.3,286.7
halibut raw,Snack,371.0,75.7,0.0,5.4,1.2,0.0,0.0,0.3,327.8
sturgeon cooked,Snack,184.0,28.2,0.0,7.0,1.6,0.0,0.0,0.019,95.1
fish fillet fried,Meal,211.0,13.3,15.4,11.2,2.6,0.5,0.0,0.5,48.7
rainbow trout raw,Snack,111.0,15.8,0.0,4.9,1.1,0.0,0.0,0.022,58.3
pout raw,Snack,278.0,58.6,0.0,3.2,1.1,0.0,0.0,0.2,286.4
rainbow smelt cooked,Breakfast,35.0,6.4,0.0,0.9,0.2,0.0,0.0,0.047,20.6
monkfish raw,Meal,22.0,4.1,0.0,0.4,0.079,0.0,0.0,0.059,23.6
trout raw,Snack,117.0,16.4,0.0,5.2,0.9,0.0,0.0,0.051,56.4
shark raw,Breakfast,37.0,5.9,0.0,1.3,0.3,0.0,0.0,0.003,20.8
burbot raw,Breakfast,104.0,22.4,0.0,0.9,0.2,0.0,0.0,0.1,91.9
dolphinfish cooked,Snack,173.0,37.7,0.0,1.4,0.4,0.0,0.0,0.2,113.2
crayfish cooked,Snack,25.0,5.0,0.0,0.4,0.089,0.0,0.0,0.058,22.9
dolphinfish raw,Breakfast,173.0,37.7,0.0,1.4,0.4,0.0,0.0,0.2,158.2
perch cooked,Lunch,54.0,11.4,0.0,0.5,0.1,0.0,0.0,0.043,33.7
cusk raw,Meal,106.0,23.2,0.0,0.8,0.2,0.0,0.0,0.086,93.1
bluefin tuna raw,Snack,41.0,6.6,0.0,1.4,0.4,0.0,0.0,0.013,19.3
milkfish cooked,Snack,54.0,7.4,0.0,2.4,0.0,0.0,0.0,0.076,17.7
carp raw,Lunch,277.0,38.9,0.0,12.2,2.4,0.0,0.0,0.1,166.4
sturgeon raw,Lunch,30.0,4.6,0.0,1.1,0.3,0.0,0.0,0.007,21.7
orange roughy raw,Meal,22.0,4.6,0.0,0.2,0.057,0.0,0.0,0.063,21.4
catfish fried,Snack,199.0,15.7,7.0,11.6,2.9,0.6,0.0,0.2,51.2
cuttlefish raw,Breakfast,22.0,4.6,0.2,0.2,0.002,0.0,0.0,0.1,22.8
bass raw,Breakfast,90.0,14.9,0.0,2.9,0.6,0.0,0.0,0.055,59.8
flounder cooked,Meal,109.0,19.4,0.0,3.0,0.7,0.0,0.0,0.5,103.0
milkfish raw,Breakfast,42.0,5.8,0.0,1.9,0.5,0.0,0.0,0.098,20.1
eel raw,Lunch,375.0,37.6,0.0,23.8,4.8,0.0,0.0,0.1,139.3
catfish raw,Snack,189.0,24.2,0.0,9.4,2.1,0.0,0.0,0.2,125.7
fish sticks,Lunch,78.0,3.1,6.1,4.5,1.0,0.4,0.5,0.1,13.9
coho salmon raw,Lunch,254.0,33.8,0.0,12.2,2.9,0.0,0.0,0.054,112.0
monkfish cooked,Breakfast,27.0,5.3,0.0,0.6,0.0,0.0,0.0,0.004,22.2
yellowtail cooked,Snack,546.0,86.6,0.0,19.6,0.0,0.0,0.0,0.1,196.6
yellowfin tuna cooked,Breakfast,37.0,8.2,0.0,0.2,0.054,0.0,0.0,0.011,19.5
ling cooked,Lunch,168.0,36.8,0.0,1.2,0.0,0.0,0.0,0.3,111.6
eel cooked,Lunch,67.0,6.7,0.0,4.2,0.9,0.0,0.0,0.069,16.8
sablefish raw,Breakfast,753.0,51.8,0.0,59.1,12.4,0.0,0.0,0.2,274.1
salmon nuggets,Breakfast,60.0,3.6,4.0,3.3,0.4,0.0,0.0,0.005,17.1
yellowtail raw,Snack,546.0,86.5,0.0,19.6,4.8,0.0,0.0,0.1,278.7
butterfish cooked,Snack,47.0,5.5,0.0,2.6,0.0,0.0,0.0,0.042,16.7
caviar,Breakfast,42.0,3.9,0.6,2.9,0.6,0.0,0.0,0.2,7.6
pollock raw,Lunch,355.0,75.0,0.0,3.8,0.5,0.0,0.0,0.3,301.8
crayfish cooked,Snack,206.0,26.4,0.0,10.3,2.3,0.0,0.0,0.2,106.7
whiting raw,Lunch,83.0,16.8,0.0,1.2,0.2,0.0,0.0,0.016,73.8
pink salmon raw,Breakfast,404.0,65.2,0.0,14.0,2.6,0.0,0.0,0.2,240.2
yellowfin tuna raw,Meal,31.0,6.9,0.0,0.1,0.073,0.0,0.0,0.049,21.0
mackerel raw,Breakfast,230.0,20.8,0.0,15.6,3.6,0.0,0.0,0.1,71.2
burbot raw,Meal,388.0,65.5,0.0,12.0,3.1,0.0,0.0,0.6,314.0
cusk cooked,Lunch,106.0,23.1,0.0,0.8,0.0,0.0,0.0,0.047,66.2
atlantic croaker raw,Lunch,82.0,14.0,0.0,2.5,0.9,0.0,0.0,0.014,61.6
sucker cooked,Breakfast,148.0,26.6,0.0,3.7,0.7,0.0,0.0,0.019,91.7
spot raw,Breakfast,79.0,11.8,0.0,3.1,0.9,0.0,0.0,0.022,48.6
drum cooked,Breakfast,236.0,34.6,0.0,9.7,2.2,0.0,0.0,0.1,109.2
crayfish raw,Snack,3.0,0.6,0.0,0.048,0.01,0.0,0.0,0.024,3.4
tilefish cooked,Meal,441.0,73.5,0.0,14.1,2.6,0.0,0.0,0.2,210.7
sablefish cooked,Snack,186.0,30.1,0.0,6.4,1.4,0.0,0.0,0.045,73.3
grouper cooked,Meal,238.0,50.2,0.0,2.6,0.6,0.0,0.0,0.1,148.2
sheepshead raw,Breakfast,257.0,48.1,0.0,5.7,1.4,0.0,0.0,0.2,185.6
herring kippered,Snack,87.0,9.8,0.0,4.9,1.1,0.0,0.0,0.4,23.9
grouper raw,Breakfast,238.0,50.2,0.0,2.6,0.6,0.0,0.0,0.1,205.2
ocean perch cooked,Meal,48.0,9.3,0.0,0.9,0.2,0.0,0.0,0.2,37.1
ling raw,Meal,168.0,36.7,0.0,1.2,0.2,0.0,0.0,0.3,153.7
lingcod cooked,Snack,329.0,68.4,0.0,4.1,0.8,0.0,0.0,0.2,228.6
florida pompano raw,Lunch,184.0,20.7,0.0,10.6,3.9,0.0,0.0,0.081,79.7
rockfish cooked,Breakfast,162.0,33.1,0.0,2.4,0.6,0.0,0.0,0.1,111.3
seatrout cooked,Meal,247.0,39.9,0.0,8.6,2.4,0.0,0.0,0.1,133.8
sockeye salmon raw,Lunch,562.0,84.4,0.0,22.2,4.7,0.0,0.0,0.4,289.7
swordfish cooked,Snack,182.0,24.9,0.0,8.4,2.0,0.0,0.0,0.1,72.4
american shad raw,Meal,362.0,31.2,0.0,25.3,5.8,0.0,0.0,0.001,125.5
sardine canned in oil,Snack,310.0,36.7,0.0,17.1,2.3,0.0,0.0,0.5,88.8
anchovy canned in oil,Meal,8.0,1.2,0.0,0.4,0.001,0.0,0.0,0.1,2.0
salmon canned,Meal,520.0,79.1,0.0,20.3,5.5,0.0,0.0,1.8,261.1
sardines in tomato sauce canned,Breakfast,165.0,18.6,0.5,9.3,2.4,0.009,0.4,0.4,59.5
sockeye salmon canned,Lunch,563.0,79.5,0.0,24.9,4.9,0.0,0.0,1.4,229.4
tuna canned,Snack,102.0,18.9,0.0,2.4,0.6,0.0,0.0,0.3,58.6
pink salmon canned,Lunch,530.0,80.9,0.0,20.4,3.5,0.0,0.0,1.7,304.3
cod canned,Breakfast,328.0,71.0,0.0,2.7,0.5,0.0,0.0,0.7,235.9
eastern oyster canned,Lunch,110.0,11.4,6.3,4.0,1.0,0.0,0.0,0.2,137.9
chum salmon canned,Breakfast,520.0,79.1,0.0,20.3,5.5,0.0,0.0,0.3,261.1
tuna canned in oil,Breakfast,331.0,47.2,0.0,14.4,2.3,0.0,0.0,0.7,114.0
wild pink salmon oceans,Lunch,320.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
shrimp canned,Meal,128.0,26.1,0.0,1.7,0.2,0.0,0.0,1.1,97.1
alaska king crab raw,Meal,144.0,31.5,0.0,1.0,0.2,0.0,0.0,1.4,136.9
scallops fried,Breakfast,64.0,2.6,6.4,3.2,0.8,0.0,0.0,0.2,11.5
shrimp cooked,Lunch,7.0,1.3,0.013,0.092,0.023,0.0,0.0,0.012,3.9
clams fried,Snack,19.0,1.3,1.0,1.0,0.3,0.0,0.0,0.068,5.8
alaska king crab cooked,Meal,130.0,25.9,0.0,2.1,0.2,0.0,0.0,1.4,103.9
scallops cooked,Meal,11.0,2.1,0.5,0.058,0.092,0.0,0.0,0.06,7.0
squid fried,Meal,140.0,14.4,6.2,6.0,1.5,0.0,0.0,0.2,51.6
oyster raw,Lunch,41.0,4.7,2.5,1.2,0.3,0.0,0.0,0.059,41.0
abalone,Breakfast,89.0,14.5,5.1,0.6,0.1,0.0,0.0,0.3,63.4
queen crab raw,Lunch,25.0,5.2,0.0,0.3,0.096,0.0,0.0,0.2,22.8
whelk cooked,Breakfast,78.0,13.5,4.4,0.2,0.003,0.0,0.0,0.1,9.1
oyster cooked,Lunch,41.0,4.7,2.5,1.2,0.3,0.0,0.0,0.066,16.0
eastern oyster cooked,Lunch,8.0,0.7,0.7,0.2,0.073,0.0,0.0,0.038,8.0
blue mussels cooked,Meal,344.0,47.6,14.8,9.0,1.7,0.0,0.0,0.7,122.3
octopus raw,Lunch,23.0,4.2,0.6,0.3,0.002,0.0,0.0,0.064,22.7
spiny lobster cooked,Lunch,233.0,43.0,5.1,3.2,0.5,0.0,0.0,0.4,108.8
blue mussels raw,Breakfast,129.0,17.9,5.5,3.4,0.6,0.0,0.0,0.4,120.9
queen crab cooked,Meal,98.0,20.2,0.0,1.3,0.2,0.0,0.0,0.6,63.8
dungeness crab cooked,Lunch,140.0,28.3,1.2,1.6,0.2,0.0,0.0,0.5,93.1
dungeness crab raw,Lunch,140.0,28.4,1.2,1.6,0.2,0.0,0.0,0.5,129.1
shrimp fried,Snack,52.0,1.3,4.8,3.2,0.7,0.1,0.086,0.2,7.2
shrimp raw,Meal,4.0,0.7,0.041,0.023,0.061,0.0,0.0,0.083,4.2
blue crab cooked,Meal,71.0,15.2,0.0,0.6,0.2,0.0,0.0,0.3,67.7
shrimp imitation,Meal,29.0,3.5,2.6,0.4,0.019,0.0,0.0,0.2,21.2
conch baked,Breakfast,165.0,33.4,2.2,1.5,0.5,0.0,0.0,0.2,88.1
squid raw,Snack,26.0,4.4,0.9,0.4,0.1,0.0,0.0,0.09,22.2
scallop raw,Snack,10.0,1.8,0.5,0.091,0.089,0.0,0.0,0.057,12.4
lobster raw,Lunch,116.0,24.8,0.0,1.1,0.3,0.0,0.0,0.6,121.4
scallop imitation,Snack,28.0,3.6,3.0,0.1,0.065,0.0,0.0,0.2,20.9
blue crab raw,Meal,18.0,3.8,0.018,0.2,0.067,0.0,0.0,0.079,16.6
whelk raw,Meal,39.0,6.7,2.2,0.1,0.096,0.0,0.0,0.073,18.7
spiny lobster raw,Lunch,234.0,43.1,5.1,3.2,0.5,0.0,0.0,0.4,154.8
clams canned,Meal,227.0,38.8,9.4,2.5,0.5,0.0,0.0,0.2,104.4
lobster cooked,Meal,134.0,28.5,0.0,1.3,0.3,0.0,0.0,0.7,117.2
eastern oyster fried,Lunch,29.0,1.3,1.7,1.8,0.5,0.0,0.0,0.015,9.4
clams raw,Meal,195.0,33.3,8.1,2.2,0.4,0.0,0.0,1.4,179.3
octopus cooked,Snack,139.0,25.3,3.7,1.8,0.4,0.0,0.0,0.4,51.4
eastern oyster raw,Breakfast,8.0,0.7,0.8,0.2,0.0,0.0,0.0,0.021,12.1
oyster fried,Meal,61.0,2.1,6.7,3.0,0.8,0.0,0.0,0.1,11.1
sturgeon smoked,Snack,49.0,8.8,0.0,1.2,0.3,0.0,0.0,0.2,17.7
chinook salmon cooked,Meal,159.0,24.9,0.0,5.9,1.3,0.0,0.0,1.1,97.9
cisco smoked,Breakfast,50.0,4.6,0.0,3.4,0.5,0.0,0.0,0.1,19.8
haddock smoked,Breakfast,33.0,7.1,0.0,0.3,0.049,0.0,0.0,0.2,20.2
whitefish smoked,Snack,147.0,31.8,0.0,1.3,0.3,0.0,0.0,1.4,96.3
red salmon sockeye filets smoked,Lunch,373.0,65.5,0.0,12.3,2.8,0.0,0.0,0.065,25.8
eggnog,Snack,224.0,11.6,20.4,10.6,6.6,0.0,20.4,0.1,209.7
beer light,Meal,96.0,0.8,5.4,0.0,0.0,0.0,0.3,0.095,313.1
beer budweiser,Lunch,12.0,0.1,0.9,0.0,0.0,0.0,0.0,0.095,27.4
weizenbier erdinger,Snack,220.0,0.0,0.0,18.0,13.0,0.0,0.0,0.0,0.0
beer light budweiser,Breakfast,9.0,0.066,0.4,0.0,0.0,0.0,0.0,0.016,28.0
beer,Breakfast,142.0,1.5,11.7,0.0,0.0,0.0,0.0,0.067,303.5
root beer,Snack,202.0,0.0,52.3,0.0,0.0,0.0,52.3,0.068,440.2
whiskey sour mix,Meal,26.0,0.051,6.3,0.072,0.069,0.0,6.3,0.073,23.1
whiskey sour,Breakfast,158.0,0.0,13.9,0.0,0.018,0.0,0.0,0.067,77.0
tequila sunrise,Meal,232.0,0.6,23.8,0.2,0.0,0.0,0.0,0.1,166.3
daiquiri,Snack,112.0,0.035,4.2,0.036,0.063,0.001,3.3,0.008,41.8
